cl	cluster_id	cluster_label	cluster_color	cluster_pal
1993	1845	1845 TU-ARH Otp Six6 Gaba_2	#3D6641	#ea384d
1996	1846	1846 TU-ARH Otp Six6 Gaba_2	#45996A	#336ca5
1997	1847	1847 TU-ARH Otp Six6 Gaba_2	#9E3DCC	#0b96ed
1998	1848	1848 TU-ARH Otp Six6 Gaba_2	#9C99FF	#841c00
1999	1849	1849 TU-ARH Otp Six6 Gaba_2	#55663D	#d17247
1994	1850	1850 TU-ARH Otp Six6 Gaba_2	#CC00B8	#08e07b
1995	1851	1851 TU-ARH Otp Six6 Gaba_2	#5CCCA6	#e28904
2053	1852	1852 TU-ARH Otp Six6 Gaba_2	#006637	#31c920
1990	1853	1853 TU-ARH Otp Six6 Gaba_3	#370F66	#078c12
1964	1854	1854 TU-ARH Otp Six6 Gaba_3	#995C8F	#c4d841
1991	1855	1855 TU-ARH Otp Six6 Gaba_3	#1F6DCC	#12993a
1992	1856	1856 TU-ARH Otp Six6 Gaba_3	#00997F	#8619b5
2001	1857	1857 TU-ARH Otp Six6 Gaba_3	#CCAE1F	#5b22d6
1965	1858	1858 TU-ARH Otp Six6 Gaba_3	#992E55	#6eef62
1966	1859	1859 TU-ARH Otp Six6 Gaba_3	#3D6652	#50d350
2000	1860	1860 TU-ARH Otp Six6 Gaba_3	#8D5CCC	#5e02fc
2023	1861	1861 TMd-DMH Foxd2 Gaba_1	#7ACCA5	#dd5952
2024	1862	1862 TMd-DMH Foxd2 Gaba_1	#795C99	#8ff259
2025	1863	1863 TMd-DMH Foxd2 Gaba_1	#66422E	#36f9a8
2022	1864	1864 TMd-DMH Foxd2 Gaba_1	#662E44	#f2aa3e
2027	1865	1865 TMd-DMH Foxd2 Gaba_1	#179949	#0adb00
2029	1866	1866 TMd-DMH Foxd2 Gaba_1	#00C6FF	#ef6e28
2028	1867	1867 TMd-DMH Foxd2 Gaba_1	#CC3D49	#e0bf47
2032	1868	1868 TMd-DMH Foxd2 Gaba_1	#229917	#c6692b
2026	1869	1869 TMd-DMH Foxd2 Gaba_1	#26FEFF	#20d68d
1846	1870	1870 PVpo-VMPO-MPN Hmx2 Gaba_1	#992B17	#ea0989
1863	1871	1871 PVpo-VMPO-MPN Hmx2 Gaba_1	#655C99	#0caf94
1864	1872	1872 PVpo-VMPO-MPN Hmx2 Gaba_1	#D873FF	#0f8904
1865	1873	1873 PVpo-VMPO-MPN Hmx2 Gaba_1	#662E3A	#7e9311
1866	1874	1874 PVpo-VMPO-MPN Hmx2 Gaba_1	#FF2F00	#da38e0
1867	1875	1875 PVpo-VMPO-MPN Hmx2 Gaba_1	#EA99FF	#55db55
1869	1876	1876 PVpo-VMPO-MPN Hmx2 Gaba_1	#672E99	#ba092f
1870	1877	1877 PVpo-VMPO-MPN Hmx2 Gaba_1	#4DFFFD	#e80992
1871	1878	1878 PVpo-VMPO-MPN Hmx2 Gaba_1	#992E44	#f2417c
1888	1879	1879 PVpo-VMPO-MPN Hmx2 Gaba_1	#CC7A88	#e23be2
1891	1880	1880 PVpo-VMPO-MPN Hmx2 Gaba_1	#FF734D	#1393d8
1876	1881	1881 PVpo-VMPO-MPN Hmx2 Gaba_1	#2E7799	#69f497
1448	1882	1882 PVpo-VMPO-MPN Hmx2 Gaba_1	#00A9FF	#eb67fc
1860	1883	1883 PVpo-VMPO-MPN Hmx2 Gaba_1	#99FF9E	#aec63f
1874	1884	1884 PVpo-VMPO-MPN Hmx2 Gaba_1	#73E4FF	#25ea1e
1411	1885	1885 PVpo-VMPO-MPN Hmx2 Gaba_1	#301F66	#a74be5
1414	1886	1886 PVpo-VMPO-MPN Hmx2 Gaba_1	#1F6621	#17199b
1850	1887	1887 PVpo-VMPO-MPN Hmx2 Gaba_1	#8E3DCC	#20fc8e
1851	1888	1888 PVpo-VMPO-MPN Hmx2 Gaba_2	#A0CC7A	#f959f1
1852	1889	1889 PVpo-VMPO-MPN Hmx2 Gaba_2	#894DFF	#129182
1853	1890	1890 PVpo-VMPO-MPN Hmx2 Gaba_2	#99715C	#e06295
1854	1891	1891 PVpo-VMPO-MPN Hmx2 Gaba_2	#569900	#eae319
1855	1892	1892 PVpo-VMPO-MPN Hmx2 Gaba_2	#FF99CF	#20c952
1856	1893	1893 PVpo-VMPO-MPN Hmx2 Gaba_2	#009971	#930d2e
1857	1894	1894 PVpo-VMPO-MPN Hmx2 Gaba_2	#0F6637	#b9c92a
1858	1895	1895 PVpo-VMPO-MPN Hmx2 Gaba_2	#695C99	#6bff3a
1872	1896	1896 PVpo-VMPO-MPN Hmx2 Gaba_2	#990097	#177893
1875	1897	1897 PVpo-VMPO-MPN Hmx2 Gaba_2	#99945C	#d64d86
1859	1898	1898 PVpo-VMPO-MPN Hmx2 Gaba_2	#456B99	#b927e5
1873	1899	1899 PVpo-VMPO-MPN Hmx2 Gaba_2	#1F59CC	#f20995
1877	1900	1900 PVpo-VMPO-MPN Hmx2 Gaba_2	#660F41	#d34839
1878	1901	1901 PVpo-VMPO-MPN Hmx2 Gaba_2	#929917	#30abd1
1847	1902	1902 PVpo-VMPO-MPN Hmx2 Gaba_2	#7FCC7A	#32bca1
1849	1903	1903 PVpo-VMPO-MPN Hmx2 Gaba_2	#C54DFF	#9e42e5
1844	1904	1904 PVpo-VMPO-MPN Hmx2 Gaba_3	#CC1FA6	#6842e5
1845	1905	1905 PVpo-VMPO-MPN Hmx2 Gaba_3	#8E995C	#db541e
1882	1906	1906 PVpo-VMPO-MPN Hmx2 Gaba_3	#3D96CC	#f9cc36
1883	1907	1907 PVpo-VMPO-MPN Hmx2 Gaba_3	#669917	#4be553
1884	1908	1908 PVpo-VMPO-MPN Hmx2 Gaba_3	#CC7D3D	#e102f9
2101	1909	1909 PVpo-VMPO-MPN Hmx2 Gaba_3	#CC5CC4	#b79137
1862	1910	1910 PVpo-VMPO-MPN Hmx2 Gaba_4	#005DCC	#5916e0
1868	1911	1911 PVpo-VMPO-MPN Hmx2 Gaba_4	#45995E	#f745b9
1879	1912	1912 PVpo-VMPO-MPN Hmx2 Gaba_5	#5CCCB5	#b6db3f
1861	1913	1913 PVpo-VMPO-MPN Hmx2 Gaba_5	#99454D	#70cc08
1880	1914	1914 PVpo-VMPO-MPN Hmx2 Gaba_5	#CC1F7B	#32c15d
1881	1915	1915 PVpo-VMPO-MPN Hmx2 Gaba_5	#C973FF	#44a315
1890	1916	1916 PVpo-VMPO-MPN Hmx2 Gaba_5	#645C99	#11f427
2012	1917	1917 DMH Hmx2 Gaba_1	#3DCCB1	#e2322f
2013	1918	1918 DMH Hmx2 Gaba_1	#5C7199	#0dad38
2014	1919	1919 DMH Hmx2 Gaba_1	#CC403D	#dd8863
2015	1920	1920 DMH Hmx2 Gaba_1	#00FF81	#f7e060
2017	1921	1921 DMH Hmx2 Gaba_1	#3DCCB4	#d10ed1
2018	1922	1922 DMH Hmx2 Gaba_1	#6D1FCC	#1e0a68
2020	1923	1923 DMH Hmx2 Gaba_1	#1FCC2E	#684cce
2031	1924	1924 DMH Hmx2 Gaba_1	#99004E	#6fd83a
2034	1925	1925 DMH Hmx2 Gaba_1	#179998	#e855b2
2035	1926	1926 DMH Hmx2 Gaba_1	#8673FF	#0cd3c9
2016	1927	1927 DMH Hmx2 Gaba_1	#106600	#44fc8d
1904	1928	1928 DMH Hmx2 Gaba_2	#9F7ACC	#d860e5
1887	1929	1929 DMH Hmx2 Gaba_2	#76995C	#346591
1892	1930	1930 DMH Hmx2 Gaba_2	#E426FF	#ff9060
1894	1931	1931 DMH Hmx2 Gaba_2	#660F39	#446faf
1901	1932	1932 DMH Hmx2 Gaba_2	#66531F	#ba0398
1902	1933	1933 DMH Hmx2 Gaba_2	#0053FF	#35eaa2
1903	1934	1934 DMH Hmx2 Gaba_2	#ADFF99	#bf1125
1963	1935	1935 DMH Hmx2 Gaba_2	#2E995A	#db25b9
2021	1936	1936 DMH Hmx2 Gaba_2	#7200CC	#1e13f4
1895	1937	1937 DMH Hmx2 Gaba_3	#48FF00	#f4c229
1896	1938	1938 DMH Hmx2 Gaba_3	#66322E	#db5cb7
1897	1939	1939 DMH Hmx2 Gaba_3	#004266	#00f963
1898	1940	1940 DMH Hmx2 Gaba_3	#995C61	#169365
1899	1941	1941 DMH Hmx2 Gaba_3	#66560F	#efd158
1905	1942	1942 DMH Hmx2 Gaba_3	#997B2E	#537ef4
2043	1943	1943 DMH Hmx2 Gaba_3	#000166	#25ddac
2050	1944	1944 DMH Hmx2 Gaba_3	#BBFF99	#39419b
2051	1945	1945 DMH Hmx2 Gaba_3	#422E66	#3a94af
1900	1946	1946 DMH Hmx2 Gaba_4	#FF2674	#d3c119
2019	1947	1947 DMH Hmx2 Gaba_4	#9AFF4D	#00bfb5
2030	1948	1948 DMH Hmx2 Gaba_4	#5C88CC	#b50d0a
2033	1949	1949 DMH Hmx2 Gaba_4	#642E99	#ea4be7
2036	1950	1950 DMH Hmx2 Gaba_4	#3D6266	#bf5c1a
2037	1951	1951 DMH Hmx2 Gaba_4	#CC917A	#31c4b3
1685	1952	1952 DMH Hmx2 Gaba_5	#70CC00	#58d39c
1848	1953	1953 DMH Hmx2 Gaba_5	#7ABDCC	#42edb7
1889	1954	1954 DMH Hmx2 Gaba_5	#CC008A	#5ee55e
1906	1955	1955 DMH Hmx2 Gaba_5	#003B66	#13c119
1907	1956	1956 DMH Hmx2 Gaba_5	#9C00CC	#e05f2c
1908	1957	1957 DMH Hmx2 Gaba_5	#26B0FF	#bf052d
1893	1958	1958 DMH Hmx2 Gaba_6	#D14DFF	#e8c245
1885	1959	1959 DMH Hmx2 Gaba_6	#664D3D	#7051d6
1886	1960	1960 DMH Hmx2 Gaba_6	#7A7BCC	#5bf765
1976	1961	1961 ARH-PVp Tbx3 Gaba_1	#A67ACC	#8e41bf
1981	1962	1962 ARH-PVp Tbx3 Gaba_1	#140F66	#3c929e
1982	1963	1963 ARH-PVp Tbx3 Gaba_1	#AE5CCC	#9e1446
2005	1964	1964 ARH-PVp Tbx3 Gaba_1	#CEFF26	#cc6bef
1959	1965	1965 ARH-PVp Tbx3 Gaba_2	#66402E	#1c09c6
1960	1966	1966 ARH-PVp Tbx3 Gaba_2	#779917	#6c3af4
1961	1967	1967 ARH-PVp Tbx3 Gaba_2	#99755C	#d858b0
1978	1968	1968 ARH-PVp Tbx3 Gaba_3	#5D9900	#d1176d
1979	1969	1969 ARH-PVp Tbx3 Gaba_3	#7D1FCC	#61c138
1980	1970	1970 ARH-PVp Tbx3 Gaba_3	#95FF73	#7e44fc
1977	1971	1971 ARH-PVp Tbx3 Gaba_3	#409917	#ef6bce
1761	1972	1972 LGv-ZI Otx2 Gaba_1	#995A17	#223b9e
1768	1973	1973 LGv-ZI Otx2 Gaba_1	#CC99FF	#b2084f
1779	1974	1974 LGv-ZI Otx2 Gaba_1	#CC973D	#ef2386
1765	1975	1975 LGv-ZI Otx2 Gaba_1	#FFD326	#ed0e72
1769	1976	1976 LGv-ZI Otx2 Gaba_1	#3D0066	#d6b008
1766	1977	1977 LGv-ZI Otx2 Gaba_2	#665E1F	#d31f8b
1767	1978	1978 LGv-ZI Otx2 Gaba_2	#3DCC9B	#2a64af
1763	1979	1979 LGv-ZI Otx2 Gaba_3	#4326FF	#4185d8
1757	1980	1980 LGv-ZI Otx2 Gaba_4	#994554	#fcb467
1773	1981	1981 LGv-ZI Otx2 Gaba_4	#73FFD8	#6ded3b
1774	1982	1982 LGv-ZI Otx2 Gaba_4	#7B1799	#ef2d9e
1778	1983	1983 LGv-ZI Otx2 Gaba_4	#99003A	#2d54e2
1752	1984	1984 LGv-ZI Otx2 Gaba_5	#99007E	#85bf07
1755	1985	1985 LGv-ZI Otx2 Gaba_5	#5CCCA8	#eae719
1764	1986	1986 LGv-ZI Otx2 Gaba_5	#4DADFF	#e2854a
1771	1987	1987 LGv-ZI Otx2 Gaba_5	#FF8B4D	#b20340
1772	1988	1988 LGv-ZI Otx2 Gaba_5	#0F665E	#db4891
2679	1989	1989 BST-po Iigp1 Glut_1	#663D58	#fcf00f
2866	1990	1990 TRS-BAC Sln Glut_1	#99FF99	#ff30ce
2867	1991	1991 TRS-BAC Sln Glut_1	#455199	#51d14f
2868	1992	1992 TRS-BAC Sln Glut_1	#1F6644	#55e0e0
2869	1993	1993 TRS-BAC Sln Glut_2	#99006D	#1102ea
2870	1994	1994 TRS-BAC Sln Glut_2	#995C6E	#66ff8c
2732	1995	1995 GPi Tbr1 Cngb3 Gaba-Glut_1	#26FFA8	#20cc7e
2755	1996	1996 GPi Tbr1 Cngb3 Gaba-Glut_1	#2E662E	#6f71f7
2756	1997	1997 GPi Tbr1 Cngb3 Gaba-Glut_1	#662F2E	#3b76b5
2545	1998	1998 MEA-COA-BMA Ccdc42 Glut_1	#994565	#077741
2546	1999	1999 MEA-COA-BMA Ccdc42 Glut_1	#0078CC	#20e88a
2547	2000	2000 MEA-COA-BMA Ccdc42 Glut_1	#66643D	#c840f9
2549	2001	2001 MEA-COA-BMA Ccdc42 Glut_1	#2E4C99	#e02dfc
2550	2002	2002 MEA-COA-BMA Ccdc42 Glut_1	#17995E	#962cd3
2552	2003	2003 MEA-COA-BMA Ccdc42 Glut_1	#76FF4D	#32db86
2551	2004	2004 MEA-COA-BMA Ccdc42 Glut_2	#7388FF	#9a45c1
2562	2005	2005 MEA-COA-BMA Ccdc42 Glut_3	#3F0F66	#bc161e
2564	2006	2006 MEA-COA-BMA Ccdc42 Glut_3	#1F662C	#fc3d28
2565	2007	2007 MEA-COA-BMA Ccdc42 Glut_3	#66441F	#e2bd41
2563	2008	2008 MEA-COA-BMA Ccdc42 Glut_3	#00CC91	#db1c55
2566	2009	2009 MEA-COA-BMA Ccdc42 Glut_3	#3E1FCC	#e6f466
2553	2010	2010 MEA-COA-BMA Ccdc42 Glut_4	#C9FF26	#0067d6
2554	2011	2011 MEA-COA-BMA Ccdc42 Glut_4	#660400	#28cc4c
2571	2012	2012 MEA-COA-BMA Ccdc42 Glut_4	#66420F	#e2643b
2569	2013	2013 MEA-COA-BMA Ccdc42 Glut_4	#759945	#cc14c5
2539	2014	2014 COAa-PAA-MEA Barhl2 Glut_1	#4DFFC4	#97b20e
2542	2015	2015 COAa-PAA-MEA Barhl2 Glut_1	#FF0091	#5a48b5
2556	2016	2016 COAa-PAA-MEA Barhl2 Glut_1	#2E9970	#af113e
2557	2017	2017 COAa-PAA-MEA Barhl2 Glut_1	#2E665E	#f404c8
2558	2018	2018 COAa-PAA-MEA Barhl2 Glut_1	#995717	#0e1a77
2559	2019	2019 COAa-PAA-MEA Barhl2 Glut_1	#3D56CC	#27ea00
2560	2020	2020 COAa-PAA-MEA Barhl2 Glut_1	#901799	#1f6c7a
2568	2021	2021 COAa-PAA-MEA Barhl2 Glut_1	#3600CC	#0be232
2579	2022	2022 COAa-PAA-MEA Barhl2 Glut_1	#7326FF	#f26dcc
2580	2023	2023 COAa-PAA-MEA Barhl2 Glut_1	#0041FF	#d6c91d
2581	2024	2024 COAa-PAA-MEA Barhl2 Glut_2	#64663D	#62e5b7
2582	2025	2025 COAa-PAA-MEA Barhl2 Glut_2	#99735C	#f2970e
2583	2026	2026 COAa-PAA-MEA Barhl2 Glut_2	#5C663D	#34a019
2588	2027	2027 COAa-PAA-MEA Barhl2 Glut_3	#0F661E	#e063f9
2589	2028	2028 COAa-PAA-MEA Barhl2 Glut_3	#2E5D66	#edac63
2590	2029	2029 COAa-PAA-MEA Barhl2 Glut_3	#2E663B	#0c7599
2591	2030	2030 COAa-PAA-MEA Barhl2 Glut_3	#7ABBCC	#c97a2c
2592	2031	2031 COAa-PAA-MEA Barhl2 Glut_3	#26C8FF	#07026d
2567	2032	2032 COAa-PAA-MEA Barhl2 Glut_4	#9C1FCC	#36e023
2573	2033	2033 COAa-PAA-MEA Barhl2 Glut_4	#2662FF	#685bcc
2578	2034	2034 COAa-PAA-MEA Barhl2 Glut_4	#4E3DCC	#ed57bb
2585	2035	2035 COAa-PAA-MEA Barhl2 Glut_5	#997A45	#2fc492
2586	2036	2036 COAa-PAA-MEA Barhl2 Glut_5	#3A1FCC	#c69c29
2587	2037	2037 COAa-PAA-MEA Barhl2 Glut_5	#CC7AC6	#c92104
2574	2038	2038 COAa-PAA-MEA Barhl2 Glut_6	#26D2FF	#ed34ce
2575	2039	2039 COAa-PAA-MEA Barhl2 Glut_6	#458A99	#20037c
2584	2040	2040 COAa-PAA-MEA Barhl2 Glut_6	#CCA700	#02daf2
2532	2041	2041 COAa-PAA-MEA Barhl2 Glut_7	#00FF58	#c4335e
2534	2042	2042 COAa-PAA-MEA Barhl2 Glut_7	#59992E	#dd068e
2535	2043	2043 COAa-PAA-MEA Barhl2 Glut_7	#009952	#c99a02
2536	2044	2044 COAa-PAA-MEA Barhl2 Glut_7	#8C1FCC	#e5224c
2537	2045	2045 COAa-PAA-MEA Barhl2 Glut_7	#775C99	#f48702
2538	2046	2046 COAa-PAA-MEA Barhl2 Glut_7	#006607	#e52d34
2540	2047	2047 COAa-PAA-MEA Barhl2 Glut_7	#FF26A5	#9fdd54
2543	2048	2048 COAa-PAA-MEA Barhl2 Glut_7	#004B99	#206fd6
2273	2049	2049 COAa-PAA-MEA Barhl2 Glut_8	#FFAB4D	#6ae6fc
2572	2050	2050 COAa-PAA-MEA Barhl2 Glut_8	#80995C	#608cf2
2576	2051	2051 COAa-PAA-MEA Barhl2 Glut_8	#58663D	#27d84a
2577	2052	2052 COAa-PAA-MEA Barhl2 Glut_8	#0F3F66	#1184d6
2555	2053	2053 COAa-PAA-MEA Barhl2 Glut_9	#1F6466	#2206a0
1598	2054	2054 MS-SF Bsx Glut_1	#660058	#ef882d
1604	2055	2055 MS-SF Bsx Glut_1	#FFB099	#37e53f
1606	2056	2056 MS-SF Bsx Glut_1	#17995B	#c4096a
1607	2057	2057 MS-SF Bsx Glut_1	#FF00B9	#4326ad
1608	2058	2058 MS-SF Bsx Glut_1	#7382FF	#18f273
1610	2059	2059 MS-SF Bsx Glut_1	#CACC7A	#68ffb1
1603	2060	2060 MS-SF Bsx Glut_1	#3D665B	#58e209
1616	2061	2061 MS-SF Bsx Glut_1	#FF4DC0	#b6d321
1618	2062	2062 MS-SF Bsx Glut_1	#004DFF	#05567f
1609	2063	2063 MS-SF Bsx Glut_1	#8DFF00	#4acec3
1615	2064	2064 MS-SF Bsx Glut_1	#30CC00	#025866
1597	2065	2065 MS-SF Bsx Glut_1	#8BCC5C	#dd07ed
1601	2066	2066 MS-SF Bsx Glut_1	#00FF6A	#c908a2
1613	2067	2067 MS-SF Bsx Glut_1	#009DCC	#f9e718
1614	2068	2068 MS-SF Bsx Glut_1	#FF73BD	#1bb57f
1617	2069	2069 MS-SF Bsx Glut_1	#4DF1FF	#ed686e
1599	2070	2070 MS-SF Bsx Glut_1	#5F660F	#4ed1e8
1605	2071	2071 MS-SF Bsx Glut_1	#9FCC5C	#3a45aa
1612	2072	2072 MS-SF Bsx Glut_1	#00EEFF	#0f9b42
2247	2073	2073 AVPV-MEPO-SFO Tbr1 Glut_1	#996C17	#ea7d10
2248	2074	2074 AVPV-MEPO-SFO Tbr1 Glut_1	#5FFF00	#1806a0
2249	2075	2075 AVPV-MEPO-SFO Tbr1 Glut_1	#280F66	#39b6ef
2250	2076	2076 AVPV-MEPO-SFO Tbr1 Glut_1	#613DCC	#5636e2
2254	2077	2077 AVPV-MEPO-SFO Tbr1 Glut_1	#CC1000	#5531d6
2274	2078	2078 AVPV-MEPO-SFO Tbr1 Glut_1	#855C99	#23aec6
2260	2079	2079 AVPV-MEPO-SFO Tbr1 Glut_2	#663D41	#ac31d8
2269	2080	2080 AVPV-MEPO-SFO Tbr1 Glut_2	#2E5399	#a01003
2270	2081	2081 AVPV-MEPO-SFO Tbr1 Glut_2	#660041	#3ffc84
2271	2082	2082 AVPV-MEPO-SFO Tbr1 Glut_2	#5D4599	#15d85d
2272	2083	2083 AVPV-MEPO-SFO Tbr1 Glut_2	#7392FF	#410ea5
2261	2084	2084 AVPV-MEPO-SFO Tbr1 Glut_3	#7ACC86	#9060f7
2265	2085	2085 AVPV-MEPO-SFO Tbr1 Glut_3	#A4CC7A	#71ff5e
2266	2086	2086 AVPV-MEPO-SFO Tbr1 Glut_3	#504599	#eac862
2267	2087	2087 AVPV-MEPO-SFO Tbr1 Glut_3	#FF99B3	#2fb0c6
2255	2088	2088 AVPV-MEPO-SFO Tbr1 Glut_3	#FFF526	#92cc26
2262	2089	2089 AVPV-MEPO-SFO Tbr1 Glut_3	#506600	#0d1e9b
2263	2090	2090 AVPV-MEPO-SFO Tbr1 Glut_3	#0F2466	#eda15a
2264	2091	2091 AVPV-MEPO-SFO Tbr1 Glut_3	#FF674D	#095bea
2256	2092	2092 AVPV-MEPO-SFO Tbr1 Glut_4	#CC73FF	#1dd6a5
2257	2093	2093 AVPV-MEPO-SFO Tbr1 Glut_4	#5C8599	#f2ce02
2268	2094	2094 AVPV-MEPO-SFO Tbr1 Glut_4	#7C00FF	#ce31be
2291	2095	2095 AVPV-MEPO-SFO Tbr1 Glut_4	#7D73FF	#3d43ba
2252	2096	2096 AVPV-MEPO-SFO Tbr1 Glut_5	#992517	#e07e57
2258	2097	2097 AVPV-MEPO-SFO Tbr1 Glut_5	#260066	#0c19af
2259	2098	2098 AVPV-MEPO-SFO Tbr1 Glut_5	#0018CC	#e57b19
2115	2099	2099 LHA Barhl2 Glut_1	#5CCC73	#47bc1c
2593	2100	2100 LHA Barhl2 Glut_1	#0F3D66	#3d41aa
2594	2101	2101 LHA Barhl2 Glut_1	#1F661F	#e246d0
2742	2102	2102 LHA Barhl2 Glut_1	#521F66	#5def7a
2741	2103	2103 LHA Barhl2 Glut_1	#5C7C99	#e8df68
2743	2104	2104 LHA Barhl2 Glut_1	#5C62CC	#6e53db
2744	2105	2105 LHA Barhl2 Glut_1	#76FF26	#fce514
2288	2106	2106 LHA Barhl2 Glut_2	#99825C	#d61b63
2289	2107	2107 LHA Barhl2 Glut_2	#660F3B	#ea644d
2290	2108	2108 LHA Barhl2 Glut_2	#CC7A96	#5691dd
2745	2109	2109 LHA Barhl2 Glut_2	#456499	#3ea80d
2285	2110	2110 LHA Barhl2 Glut_2	#CC5CB0	#c93e71
2286	2111	2111 LHA Barhl2 Glut_2	#C55CCC	#684ddd
2151	2112	2112 LHA Barhl2 Glut_3	#459955	#d826ef
2253	2113	2113 ADP-MPO Trp73 Glut_1	#1F5DCC	#f2ac57
2277	2114	2114 ADP-MPO Trp73 Glut_1	#5A663D	#8d3baf
2278	2115	2115 ADP-MPO Trp73 Glut_1	#1F1F66	#07f261
2294	2116	2116 ADP-MPO Trp73 Glut_1	#3D6662	#5827ba
2295	2117	2117 ADP-MPO Trp73 Glut_1	#FFAE99	#f71b1e
2296	2118	2118 ADP-MPO Trp73 Glut_1	#66120F	#0943b7
2276	2119	2119 ADP-MPO Trp73 Glut_1	#CAFF4D	#3aad05
2298	2120	2120 ADP-MPO Trp73 Glut_1	#902E99	#1ca097
2251	2121	2121 ADP-MPO Trp73 Glut_2	#7AA2CC	#d8dd44
2275	2122	2122 ADP-MPO Trp73 Glut_2	#FFBB26	#17e204
2281	2123	2123 ADP-MPO Trp73 Glut_2	#8A9900	#bc2124
2282	2124	2124 ADP-MPO Trp73 Glut_2	#CC1FC2	#9c02cc
2283	2125	2125 ADP-MPO Trp73 Glut_2	#3D4D66	#42c2e5
2284	2126	2126 ADP-MPO Trp73 Glut_2	#262CFF	#33a7f4
2733	2127	2127 ADP-MPO Trp73 Glut_2	#6C4599	#06a51e
2279	2128	2128 ADP-MPO Trp73 Glut_2	#7AAFCC	#a1dd27
2292	2129	2129 ADP-MPO Trp73 Glut_3	#8C5C99	#bb22cc
2299	2130	2130 ADP-MPO Trp73 Glut_3	#5C71CC	#2f890f
2300	2131	2131 ADP-MPO Trp73 Glut_3	#660018	#43b0b2
2293	2132	2132 ADP-MPO Trp73 Glut_3	#45662E	#d1675e
2701	2133	2133 SI-MA-LPO-LHA Skor1 Glut_1	#5C996C	#5604f9
2735	2134	2134 SI-MA-LPO-LHA Skor1 Glut_1	#4B660F	#58e2ad
2736	2135	2135 SI-MA-LPO-LHA Skor1 Glut_1	#92FF4D	#bb57e0
2737	2136	2136 SI-MA-LPO-LHA Skor1 Glut_1	#CC0700	#56229b
2746	2137	2137 SI-MA-LPO-LHA Skor1 Glut_1	#7DCC3D	#56bad3
2747	2138	2138 SI-MA-LPO-LHA Skor1 Glut_1	#CC1F45	#8cf756
2748	2139	2139 SI-MA-LPO-LHA Skor1 Glut_1	#3D43CC	#5831e2
2749	2140	2140 SI-MA-LPO-LHA Skor1 Glut_1	#7D7ACC	#fc2ab6
2751	2141	2141 SI-MA-LPO-LHA Skor1 Glut_1	#00994F	#d67f51
2752	2142	2142 SI-MA-LPO-LHA Skor1 Glut_1	#24660F	#b77e01
2753	2143	2143 SI-MA-LPO-LHA Skor1 Glut_1	#996617	#d3e026
2754	2144	2144 SI-MA-LPO-LHA Skor1 Glut_1	#5CA1CC	#ed40b9
2761	2145	2145 SI-MA-LPO-LHA Skor1 Glut_1	#41662E	#ff8832
2686	2146	2146 SI-MA-LPO-LHA Skor1 Glut_2	#1FCC74	#cb3cd8
2708	2147	2147 SI-MA-LPO-LHA Skor1 Glut_2	#2E6634	#fc449d
2709	2148	2148 SI-MA-LPO-LHA Skor1 Glut_2	#513D66	#fc342d
2710	2149	2149 SI-MA-LPO-LHA Skor1 Glut_2	#704599	#9bbf31
2711	2150	2150 SI-MA-LPO-LHA Skor1 Glut_2	#179966	#e28e4d
2712	2151	2151 SI-MA-LPO-LHA Skor1 Glut_2	#5CC2CC	#c64577
2728	2152	2152 SI-MA-LPO-LHA Skor1 Glut_2	#3DCC64	#d30e39
2716	2153	2153 SI-MA-LPO-LHA Skor1 Glut_2	#994E17	#232c82
2717	2154	2154 SI-MA-LPO-LHA Skor1 Glut_2	#998C45	#2ac9b1
2685	2155	2155 SI-MA-LPO-LHA Skor1 Glut_3	#00FFC0	#54b4ff
2698	2156	2156 SI-MA-LPO-LHA Skor1 Glut_3	#4D85FF	#7ef92c
2723	2157	2157 SI-MA-LPO-LHA Skor1 Glut_3	#FF99AC	#47e8d5
2724	2158	2158 SI-MA-LPO-LHA Skor1 Glut_3	#3DCC84	#4ca1b5
2725	2159	2159 SI-MA-LPO-LHA Skor1 Glut_3	#664E3D	#25930d
2696	2160	2160 SI-MA-LPO-LHA Skor1 Glut_3	#457599	#4db1b5
2697	2161	2161 SI-MA-LPO-LHA Skor1 Glut_3	#998E5C	#90d617
2740	2162	2162 SI-MA-LPO-LHA Skor1 Glut_3	#CCA55C	#9e2007
2729	2163	2163 SI-MA-LPO-LHA Skor1 Glut_4	#4DFFE0	#65c944
2734	2164	2164 SI-MA-LPO-LHA Skor1 Glut_4	#660013	#ead769
2750	2165	2165 SI-MA-LPO-LHA Skor1 Glut_4	#837ACC	#931743
2757	2166	2166 SI-MA-LPO-LHA Skor1 Glut_4	#662E35	#85ea4b
2758	2167	2167 SI-MA-LPO-LHA Skor1 Glut_4	#FF5F4D	#3a92ea
2759	2168	2168 SI-MA-LPO-LHA Skor1 Glut_4	#4DFFC8	#c6117b
2760	2169	2169 SI-MA-LPO-LHA Skor1 Glut_4	#1F2ACC	#e57462
2715	2170	2170 SI-MA-LPO-LHA Skor1 Glut_5	#2BCC1F	#016b16
2720	2171	2171 SI-MA-LPO-LHA Skor1 Glut_5	#991718	#f4913f
2721	2172	2172 SI-MA-LPO-LHA Skor1 Glut_5	#519917	#76f23c
2682	2173	2173 SI-MA-LPO-LHA Skor1 Glut_5	#CCBD7A	#d928ed
2699	2174	2174 SI-MA-LPO-LHA Skor1 Glut_5	#99FFCE	#4655c4
